Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
57433,975.96,340.4333752,217.3321384,1.566419848,0.769706062,58982,270.4181332,0.698392432,0.973737751,0.757717521,0.794334965,0.005927487,0.001455677,0.630968037,0.988360856,BARBUNYA
57516,957.43,340.9225204,215.4891803,1.582086488,0.774905833,58509,270.6134617,0.690261026,0.983028252,0.788468733,0.793768219,0.005927438,0.001451515,0.630067985,0.996822045,BARBUNYA
57563,986.047,343.6359124,213.958916,1.606083629,0.782514323,58779,270.7240069,0.710926404,0.979312339,0.743974503,0.787822219,0.005969736,0.00141856,0.620663848,0.996838046,BARBUNYA
57583,926.308,332.5452734,220.7230731,1.50661763,0.747964782,58564,270.7710337,0.718082055,0.983249095,0.84332179,0.814238106,0.00577506,0.00156582,0.662983694,0.998862922,BARBUNYA
57641,938.653,333.5431815,223.8544724,1.490000079,0.74132981,59171,270.9073653,0.779775433,0.974142739,0.822112451,0.812210773,0.005786561,0.001553371,0.65968634,0.982932699,BARBUNYA
57716,909.091,335.90117,219.5139403,1.530204275,0.756920024,58301,271.0835546,0.776504144,0.989965867,0.877589407,0.807033672,0.005819897,0.001522866,0.651303347,0.996627167,BARBUNYA
57744,947.678,342.4605385,215.3862585,1.589983228,0.777455903,58657,271.1493025,0.720880877,0.984434935,0.807969806,0.79176802,0.005930669,0.001437723,0.626896598,0.996755076,BARBUNYA
57761,910.99,330.2813373,223.64553,1.476807237,0.735857484,58490,271.1892132,0.791268254,0.987536331,0.874615859,0.821085488,0.005718068,0.001603181,0.674181379,0.99563594,BARBUNYA
57779,949.15,329.2330424,223.8914482,1.470502983,0.733175547,58873,271.2314651,0.716443265,0.981417628,0.805953863,0.823828201,0.005698144,0.001619048,0.678692905,0.998019941,BARBUNYA
57812,906.071,289.5485579,254.9310128,1.135791816,0.474151929,58725,271.3089098,0.769390471,0.984452959,0.88491875,0.9370066,0.005008451,0.002381517,0.877981369,0.997204053,BARBUNYA
57812,941.036,343.0901208,215.4655387,1.592320159,0.778201712,58931,271.3089098,0.783211857,0.981011692,0.8203806,0.790780303,0.005934583,0.001431507,0.625333488,0.995731119,BARBUNYA
57929,917.333,330.4535312,223.8870374,1.475983313,0.735509477,58707,271.5833087,0.799152963,0.986747747,0.865071216,0.821850224,0.005704458,0.001605332,0.675437791,0.996934909,BARBUNYA
57949,929.665,317.0188129,233.2385837,1.359203987,0.677280671,58918,271.6301868,0.774646758,0.983553413,0.842563901,0.856826711,0.005470652,0.001818825,0.734152013,0.997862343,BARBUNYA
57995,929.11,324.5696765,229.3523842,1.415157194,0.707577968,58998,271.7379756,0.746002753,0.982999424,0.844240433,0.837225395,0.005596511,0.00169616,0.700946362,0.991949287,BARBUNYA
58003,934.279,338.0408857,219.0556948,1.543173238,0.761627245,58862,271.7567171,0.816207925,0.985406544,0.835039743,0.803916711,0.00582799,0.00150156,0.646282079,0.997325208,BARBUNYA
58043,953.88,332.9919625,223.0799218,1.492702525,0.742428018,59165,271.8504054,0.771745778,0.981036086,0.801626802,0.816387289,0.005736987,0.001571986,0.666488205,0.994868626,BARBUNYA
58078,935.784,352.7123243,211.0881507,1.670924318,0.801144357,58934,271.9323561,0.722120681,0.985475277,0.833432219,0.77097492,0.00607308,0.001323579,0.594402327,0.993201304,BARBUNYA
58153,989.011,324.2262804,229.3608779,1.413607601,0.706803541,59388,272.1078816,0.742050327,0.979204553,0.747101734,0.83925301,0.005575401,0.00170619,0.704345614,0.995668314,BARBUNYA
58191,959.247,341.437891,217.4412004,1.570253891,0.770996245,59272,272.1967714,0.715650826,0.981762046,0.794702877,0.797207277,0.005867538,0.00146191,0.635539442,0.997958282,BARBUNYA
58208,941.588,331.7551132,224.1314497,1.480181,0.73727473,59272,272.2365284,0.788982867,0.982048859,0.825031844,0.820594823,0.005699476,0.001594152,0.673375864,0.996718159,BARBUNYA
58260,952.149,319.5159041,232.9670574,1.371506803,0.684380469,59309,272.3581023,0.735401782,0.982312971,0.80755203,0.852408593,0.00548431,0.001786048,0.72660041,0.996537405,BARBUNYA
58294,917.877,342.5758264,218.1332902,1.570488512,0.771074821,59011,272.4375635,0.703269393,0.987849723,0.869490308,0.795262078,0.005876691,0.001449952,0.632441773,0.993242539,BARBUNYA
58299,913.932,348.2718994,213.7338655,1.629465217,0.78954064,58881,272.4492471,0.71911928,0.990115657,0.877088066,0.782288917,0.005973891,0.001380085,0.61197595,0.997193524,BARBUNYA
58322,978.773,374.0041617,198.8382226,1.880947017,0.846965983,59273,272.5029848,0.726482312,0.983955595,0.765029728,0.728609499,0.006412746,0.001114816,0.530871802,0.998541732,BARBUNYA
58360,1017.74,343.4058788,217.0433676,1.582199367,0.774942614,59984,272.5917457,0.737716315,0.972926114,0.708029674,0.793788815,0.005884268,0.001441093,0.630100684,0.996944903,BARBUNYA
58361,919.022,328.5385737,227.1540301,1.446325093,0.722465006,59350,272.5940811,0.717159429,0.983336142,0.868321937,0.829717126,0.00562942,0.001645749,0.688430509,0.99569432,BARBUNYA
58469,951.946,358.0763383,209.1198282,1.712302182,0.811747134,59369,272.8461892,0.705840456,0.984840573,0.810794704,0.761977713,0.006124208,0.0012735,0.580610035,0.994179829,BARBUNYA
58481,926.502,348.7394788,214.4989431,1.625833087,0.788473062,59402,272.8741868,0.697447823,0.984495472,0.856114656,0.78245855,0.005963295,0.001378832,0.612241382,0.995402296,BARBUNYA
58525,962.837,317.8193217,235.4369868,1.349912458,0.671738034,59543,272.9768202,0.765312794,0.982903112,0.793315143,0.858905679,0.005430488,0.001823058,0.737718965,0.995856022,BARBUNYA
58531,972.953,343.3965287,219.7961494,1.562340968,0.768320642,60295,272.9908127,0.684573099,0.970743843,0.776984017,0.794972546,0.005866917,0.001445434,0.631981349,0.987370352,BARBUNYA
58635,926.523,353.2945175,211.9276991,1.667052108,0.800104026,59458,273.233235,0.728204173,0.986158297,0.858330182,0.77338657,0.006025318,0.001329677,0.598126786,0.997108519,BARBUNYA
58641,910.692,344.1535559,217.2837758,1.583889799,0.775492275,59181,273.2472143,0.704904436,0.99087545,0.888522006,0.793968883,0.005868821,0.001438615,0.630386587,0.998462884,BARBUNYA
58778,968.674,329.3700469,227.6504993,1.446823301,0.72269278,59726,273.5662149,0.719304901,0.984127516,0.787171537,0.830574054,0.005603628,0.001644987,0.689853258,0.998095769,BARBUNYA
58835,921.619,349.560119,214.554192,1.629239288,0.789474484,59540,273.6988283,0.77516469,0.988159221,0.870447902,0.782980705,0.005941363,0.001377432,0.613058784,0.998819457,BARBUNYA
58836,962.165,327.3894952,229.8999744,1.424051899,0.711958445,60103,273.7011543,0.709380275,0.978919521,0.798645214,0.836010802,0.005564442,0.001676675,0.69891406,0.995289895,BARBUNYA
58851,931.858,324.4800674,231.7515902,1.400120133,0.699916758,59915,273.7360416,0.725829726,0.982241509,0.851656048,0.843614351,0.005513586,0.001722621,0.711685174,0.99644474,BARBUNYA
58857,953.918,319.2300624,235.8839231,1.353335396,0.673798509,59856,273.7499952,0.771945701,0.983309944,0.812804124,0.857532004,0.005423825,0.001809201,0.735361138,0.995190257,BARBUNYA
58859,934.994,327.0002503,230.3472397,1.419596999,0.709778162,59798,273.7546463,0.740346155,0.984297134,0.846067661,0.837169531,0.005555654,0.001683328,0.700852824,0.994928566,BARBUNYA
58879,953.706,346.4185229,218.8363498,1.583002656,0.775204079,60225,273.8011526,0.751793968,0.977650477,0.813469472,0.790376768,0.005883567,0.001416306,0.624695436,0.988894534,BARBUNYA
58891,981.815,347.1969328,216.4020641,1.604406752,0.781996085,60173,273.8290526,0.75860159,0.978694763,0.767714012,0.788685114,0.005895586,0.001407088,0.622024209,0.997979841,BARBUNYA
58910,993.443,358.499459,209.8883902,1.708048066,0.810698681,60140,273.8732217,0.761209459,0.979547722,0.750089315,0.763943194,0.006085545,0.001278567,0.583609204,0.996832571,BARBUNYA
58932,928.906,341.4329234,220.0762982,1.551429782,0.764548068,59770,273.9243561,0.719086317,0.985979588,0.858257304,0.802278683,0.005793676,0.001480591,0.643651085,0.998579463,BARBUNYA
58947,930.106,324.8758611,231.8918465,1.400980095,0.700363851,59792,273.9592149,0.776047289,0.985867675,0.856262017,0.843273532,0.005511321,0.001719133,0.71111025,0.996251306,BARBUNYA
58962,931.901,335.844087,224.6666206,1.494855293,0.743297439,59755,273.9940693,0.700128242,0.986729144,0.853183632,0.81583711,0.005695941,0.001556536,0.66559019,0.994961019,BARBUNYA
58984,924.535,349.1392395,215.5429853,1.619812581,0.786684399,59646,274.0451811,0.684777561,0.988901184,0.867156275,0.78491659,0.005919219,0.00138592,0.616094053,0.997956898,BARBUNYA
59100,1057.719,351.9312622,215.1271842,1.635921855,0.791417386,60703,274.3145222,0.778707425,0.973592738,0.663829783,0.77945483,0.005954844,0.001355857,0.607549832,0.993904049,BARBUNYA
59135,1064.665,343.159616,219.8602324,1.560808029,0.767796508,61028,274.395737,0.69358433,0.968981451,0.655584249,0.799615468,0.005802987,0.001463377,0.639384897,0.997957081,BARBUNYA
59151,931.54,305.938941,247.6315232,1.235460401,0.587237256,60079,274.4328557,0.79769932,0.984553671,0.85658199,0.897018388,0.005172169,0.002065655,0.804641989,0.994103314,BARBUNYA
59162,930.748,355.3124322,212.5713344,1.671497397,0.801297596,59888,274.458372,0.806549242,0.987877371,0.858199956,0.772442355,0.006005754,0.001318899,0.596667192,0.997327659,BARBUNYA
59167,962.152,361.6777858,210.6934538,1.71660666,0.812798713,60797,274.4699695,0.702862913,0.973189467,0.803159942,0.75887981,0.00611283,0.001250587,0.575898566,0.988591314,BARBUNYA
59244,934.803,340.330062,222.213422,1.53154593,0.757413913,60023,274.6485092,0.704455463,0.987021642,0.851949873,0.807006315,0.005744549,0.001502946,0.651259192,0.997433365,BARBUNYA
59255,922.943,329.2752345,229.5490083,1.43444416,0.716940714,60140,274.6740054,0.747659424,0.985284337,0.874148277,0.834177541,0.005556919,0.00165977,0.69585217,0.998161081,BARBUNYA
59295,964.167,350.030228,216.352452,1.6178704,0.786102246,60252,274.7666989,0.776722557,0.98411671,0.801536698,0.784979916,0.0059032,0.001382615,0.616193468,0.996921172,BARBUNYA
59389,927.16,311.7027778,242.8218976,1.283668322,0.627002265,60205,274.9844056,0.764366707,0.986446308,0.868173455,0.88220069,0.005248493,0.001961029,0.778278057,0.999050888,BARBUNYA
59403,960.008,348.6860621,217.4451123,1.603558978,0.781733331,60252,275.0168153,0.730996887,0.985909181,0.809969263,0.788723282,0.005869839,0.001401214,0.622084415,0.99754905,BARBUNYA
59489,973.613,361.7646633,210.1600776,1.721376712,0.813953262,60627,275.2158195,0.692497526,0.981229485,0.788630927,0.760759265,0.006081203,0.001256488,0.57875466,0.996254793,BARBUNYA
59508,928.142,343.7419182,222.095662,1.547720091,0.763242897,60177,275.2597661,0.783783784,0.988882796,0.868073237,0.80077451,0.005776398,0.001465136,0.641239816,0.992459746,BARBUNYA
59553,970.618,360.8464531,211.1895381,1.70863792,0.810844604,60682,275.3638223,0.77253269,0.981394812,0.79435901,0.763105249,0.006059249,0.001267466,0.58232962,0.994990471,BARBUNYA
59582,943.815,331.5527716,229.2148249,1.446471762,0.722532093,60606,275.4308598,0.743177169,0.983103983,0.840526075,0.830730078,0.005564647,0.001634772,0.690112463,0.99822819,BARBUNYA
59619,944.089,335.8367748,226.7063493,1.481373485,0.737772705,60673,275.5163669,0.737539432,0.982628187,0.840559917,0.820387723,0.005633049,0.001573983,0.673036016,0.997017708,BARBUNYA
59632,925.853,346.4436997,219.3624607,1.579320813,0.774001653,60256,275.5464036,0.793611924,0.989644185,0.874188649,0.795356948,0.005809694,0.001434106,0.632592674,0.999066777,BARBUNYA
59658,936.462,320.2428705,237.980706,1.345667369,0.669151851,60741,275.6064672,0.774678613,0.982170198,0.854866376,0.860617027,0.005367979,0.001816479,0.740661668,0.996684237,BARBUNYA
59678,971.509,347.2440928,219.3204196,1.583272974,0.775291957,60638,275.6526611,0.764230557,0.984168343,0.794566897,0.793829663,0.005818628,0.001425311,0.630165533,0.997724058,BARBUNYA
59688,964.218,351.1883989,217.1409106,1.617329493,0.785939663,60632,275.6757551,0.728044496,0.984430664,0.806763835,0.784979675,0.005883735,0.001378055,0.616193089,0.996587257,BARBUNYA
59787,1036.442,352.5588679,216.6008809,1.627688985,0.789019632,61185,275.9042817,0.694100028,0.977151263,0.699401595,0.782576491,0.005896915,0.001364306,0.612425964,0.996838996,BARBUNYA
59802,1015.517,375.2640085,206.2712911,1.819274057,0.835382017,61962,275.9388904,0.665361208,0.965139924,0.728704039,0.73531936,0.006275108,0.001131631,0.540694561,0.983671587,BARBUNYA
59829,976.903,359.8403737,213.0306154,1.689148637,0.805927523,60870,276.0011752,0.674479167,0.982897979,0.787804979,0.767010028,0.006014481,0.00128405,0.588304383,0.993733548,BARBUNYA
59844,997.552,350.946619,217.9793747,1.6099992,0.783716806,61098,276.0357718,0.77998045,0.979475597,0.755717346,0.78654632,0.005864358,0.001384514,0.618655114,0.996034239,BARBUNYA
59921,1021.206,359.0814765,213.1506727,1.684636844,0.804760426,61108,276.2132994,0.765274585,0.980575375,0.722041569,0.769221799,0.005992582,0.001294196,0.591702176,0.996803287,BARBUNYA
59936,922.98,295.4328604,259.7326001,1.137450056,0.476527657,60869,276.2478694,0.834159105,0.984672001,0.884123713,0.935061418,0.004929139,0.002324403,0.874339855,0.994517917,BARBUNYA
59938,957.732,347.338032,220.193528,1.577421622,0.77337738,60922,276.2524784,0.749225,0.983848199,0.821153058,0.795341866,0.005794955,0.00143036,0.632568683,0.997827518,BARBUNYA
59953,933.665,343.388397,223.7786425,1.534500314,0.758495791,60713,276.2870435,0.804986774,0.987482088,0.864248483,0.804590504,0.005727627,0.001480656,0.64736588,0.993383145,BARBUNYA
60024,959.984,356.1646862,215.3835281,1.653630105,0.796430432,60955,276.4505931,0.717501225,0.984726438,0.818477618,0.776187544,0.005933705,0.001328533,0.602467104,0.99625774,BARBUNYA
60045,974.654,343.550841,223.5238431,1.536976262,0.75939649,61177,276.4989484,0.728171235,0.981496314,0.794302216,0.804826871,0.005721556,0.001480825,0.647746292,0.995570676,BARBUNYA
60045,956.542,356.4396421,216.6974691,1.644872197,0.793975337,61058,276.4989484,0.807164942,0.983409217,0.824667018,0.775724459,0.005936209,0.001325925,0.601748436,0.989799271,BARBUNYA
60075,937.1,350.7512342,218.6123363,1.604443921,0.782007594,60993,276.5680127,0.771706039,0.984949093,0.859669993,0.788501895,0.005838556,0.001392182,0.621735238,0.997539323,BARBUNYA
60110,949.622,345.9102405,222.2243718,1.556581025,0.766341327,61062,276.6485659,0.727539003,0.984409289,0.837635466,0.799769806,0.005754621,0.0014523,0.639631743,0.995638634,BARBUNYA
60131,966.054,337.6456175,227.5811621,1.483627267,0.738709684,61175,276.6968866,0.743606549,0.982934205,0.80966522,0.819489051,0.005615167,0.001562122,0.671562305,0.996348146,BARBUNYA
60155,959.281,352.8874658,217.4922322,1.622529054,0.787494419,61020,276.7520999,0.681967622,0.98582432,0.821466599,0.784250297,0.005866303,0.001368873,0.615048529,0.997934108,BARBUNYA
60192,996.209,353.956217,219.4736662,1.612750282,0.784555344,61801,276.8371989,0.685714286,0.973964823,0.762162744,0.782122719,0.005880453,0.001357345,0.611715948,0.986545067,BARBUNYA
60237,963.531,358.724155,215.0536853,1.668067927,0.800377774,61280,276.9406623,0.77934327,0.982979765,0.815345755,0.772015652,0.005955213,0.001304913,0.596008167,0.994182107,BARBUNYA
60276,973.071,332.8602516,231.652791,1.436892904,0.718094032,61313,277.0302994,0.798992577,0.983086784,0.799954395,0.832272096,0.005522268,0.001634401,0.692676842,0.99530244,BARBUNYA
60294,973.818,348.1459097,221.5746204,1.571235501,0.771324702,61644,277.0716606,0.751083761,0.978100058,0.798966123,0.795849249,0.005774139,0.001428862,0.633376027,0.995182898,BARBUNYA
60321,941.694,357.5161265,215.1371786,1.661805407,0.798680607,61010,277.1336908,0.691675267,0.988706769,0.854788735,0.775164168,0.005926893,0.001320023,0.600879488,0.998544781,BARBUNYA
60340,980.964,345.4561468,222.9906301,1.549195797,0.763763481,61109,277.1773334,0.787646199,0.987415929,0.787968816,0.802351719,0.00572516,0.001463614,0.643768281,0.997323116,BARBUNYA
60353,950.902,344.2840281,224.5974163,1.532893983,0.75790853,61174,277.2071901,0.78564176,0.986579266,0.838759023,0.805170056,0.005704506,0.001478932,0.648298819,0.993773359,BARBUNYA
60380,1011.984,330.5640314,233.0859508,1.41820659,0.709092084,61607,277.26919,0.813790501,0.980083432,0.740893322,0.838776042,0.005474727,0.001671577,0.703545249,0.997772509,BARBUNYA
60408,999.737,369.4875345,208.9364254,1.768420867,0.824764579,61404,277.3334715,0.742477876,0.983779558,0.759508765,0.750589521,0.006116533,0.001197554,0.563384629,0.996301134,BARBUNYA
60409,946.447,359.7523847,215.0499722,1.67287808,0.801666018,61368,277.335767,0.731414665,0.984372963,0.847459422,0.770907376,0.005955278,0.00129745,0.594298183,0.994188403,BARBUNYA
60416,997.116,352.2230726,219.5192104,1.604520497,0.7820313,61537,277.3518349,0.749708386,0.981783317,0.763607987,0.78743233,0.005829963,0.001382606,0.620049675,0.994882413,BARBUNYA
60444,1015.689,353.4415739,218.5384799,1.617296753,0.785929816,61940,277.4160973,0.744897959,0.975847594,0.736277557,0.784899451,0.005847422,0.00136899,0.616067148,0.996363398,BARBUNYA
60566,994.857,350.5354114,220.6672633,1.58852476,0.776988414,61848,277.6959241,0.707877513,0.979271763,0.768984234,0.792205053,0.00578766,0.001406155,0.627588846,0.996940421,BARBUNYA
60590,952.177,359.0646751,216.0327705,1.662084295,0.798756672,61579,277.7509388,0.798339812,0.98393933,0.839799174,0.773540139,0.005926138,0.001308829,0.598364347,0.994531984,BARBUNYA
60595,956.082,327.7434485,236.1899254,1.387626708,0.69329395,61552,277.7623988,0.738495101,0.984452171,0.833021806,0.84749947,0.005408754,0.001721213,0.718255351,0.996670308,BARBUNYA
60621,934.49,324.5452044,239.376276,1.355795194,0.675265737,61608,277.8219834,0.733590687,0.983979353,0.872335695,0.856034782,0.005353676,0.001773362,0.732795548,0.993520682,BARBUNYA
60673,957.312,328.3949053,235.9652894,1.391708527,0.695484332,61537,277.9411141,0.763163191,0.985959667,0.83195211,0.846362442,0.005412538,0.001713193,0.716329384,0.996921711,BARBUNYA
60730,951.837,340.0269706,228.2420069,1.489765075,0.74123395,61724,278.071641,0.745748143,0.983896053,0.842341077,0.817792896,0.005598995,0.001544768,0.668785221,0.996332865,BARBUNYA
60736,985.501,342.4453022,226.7417755,1.510287645,0.749392947,61680,278.0853772,0.789353296,0.984695201,0.785854079,0.812057795,0.005638259,0.00151242,0.659437863,0.995940857,BARBUNYA
60756,982.65,352.9421998,219.8903051,1.605083042,0.782205329,61871,278.1311593,0.760153142,0.981978633,0.790681032,0.788036,0.005809174,0.001381906,0.621000737,0.996757752,BARBUNYA
60813,944.042,359.5404964,215.8900137,1.665387343,0.79965411,61634,278.2615971,0.702520678,0.98667943,0.85747933,0.773936733,0.005912231,0.001308438,0.598978067,0.997530491,BARBUNYA
60874,921.145,310.3337608,250.9693725,1.23654037,0.588210412,61578,278.4011208,0.8203822,0.988567345,0.901541464,0.897102268,0.005097969,0.002036783,0.80479248,0.995158391,BARBUNYA
60880,970.236,354.037596,219.7636533,1.610992494,0.784020164,61670,278.4148406,0.688423005,0.987189882,0.812699024,0.786399083,0.005815335,0.001371913,0.618423517,0.996275644,BARBUNYA
